,title,url
53,"추운욕실 뜨겁게 한달 전기료 2,240원 북유럽 감성 욕실온풍기 2.0",https://www.wadiz.kr/web/campaign/detail/160927?_refer_section_st=REWARD_53
54,[1억 앵콜 | 5개 동시 충전] 20W+괴물 용량+고속 충전 보조배터리,https://www.wadiz.kr/web/campaign/detail/161118?_refer_section_st=REWARD_54
55,[단일 펀딩 5억] 사이즈 업! 새지 않는 모슈 보온보냉 스트로우 텀블러,https://www.wadiz.kr/web/campaign/detail/159185?_refer_section_st=REWARD_55
56,[2억 앵콜] 가장 한국적인 '자개' 여권케이스에 입다,https://www.wadiz.kr/web/campaign/detail/162668?_refer_section_st=REWARD_56
57,"[1억/마지막 펀딩] 하루 10분, PDF파일로 매달 월급만큼 벌기",https://www.wadiz.kr/web/campaign/detail/158663?_refer_section_st=REWARD_57
58,[괄사만 2.3억 펀딩 신화] 전설의 손맛! 마법 괄사! 미니로 재탄생!,https://www.wadiz.kr/web/campaign/detail/161940?_refer_section_st=REWARD_58
59,"[1억/마지막앵콜] 아이와 지구를 지키는 다회용 실리콘 약병, 쭙",https://www.wadiz.kr/web/campaign/detail/143794?_refer_section_st=REWARD_59
60,[야식먹고 45kg유지?] 먹고 싶은 거 먹고 날씬한 체질 되는 법,https://www.wadiz.kr/web/campaign/detail/156954?_refer_section_st=REWARD_60
61,[누적12억 승무원 구두] 4가지 굽!5가지 컬러 피카딜리가 돌아왔어요!,https://www.wadiz.kr/web/campaign/detail/157865?_refer_section_st=REWARD_61
62,베니스에서 벌어지는 음모와 배신. 추리게임의 명작 인코그니토 최신판,https://www.wadiz.kr/web/campaign/detail/163373?_refer_section_st=REWARD_62
63,[네이버 평점 4.9] 초덕들이 열광한 무설탕 고단백 초코 시리얼,https://www.wadiz.kr/web/campaign/detail/159499?_refer_section_st=REWARD_63
64,[평점4.5 앵콜펀딩]수입 원사 올트임 끝판왕 비비안 파인애플 스타킹!,https://www.wadiz.kr/web/campaign/detail/160872?_refer_section_st=REWARD_64
65,우리 집도 3초 만에 스마트홈으로! 업그레이드된 미니빅 푸시미니&허브미니,https://www.wadiz.kr/web/campaign/detail/156720?_refer_section_st=REWARD_65
66,설탕 쫙-빼고 맛은 그대로!! #몽크슈 무설탕 돌체라떼!,https://www.wadiz.kr/web/campaign/detail/155357?_refer_section_st=REWARD_66
67,차 아끼는 사람들 모두 주목! 수납도 되는 간편하고 예쁜 차량용 쓰레기통,https://www.wadiz.kr/web/campaign/detail/161679?_refer_section_st=REWARD_67
68,죽기 전 먹어야한다는 천상계 과일! 연유맛 숲속의 아이스크림 슈가애플,https://www.wadiz.kr/web/campaign/detail/158558?_refer_section_st=REWARD_68
69,심리스로 편안하게 감싸주고 전용몰드로 쫀쫀하게 모아주는 갓-벽 브라!,https://www.wadiz.kr/web/campaign/detail/159803?_refer_section_st=REWARD_69
70,[2차 앵콜] 세상에 없던 사각 멀티포트! 불 없이 간편히 끓이자!,https://www.wadiz.kr/web/campaign/detail/162227?_refer_section_st=REWARD_70
71,짐 쏟을 일 없는 황금비율 7:3 캐리어! [네모네모 파스텔 캐리어],https://www.wadiz.kr/web/campaign/detail/159917?_refer_section_st=REWARD_71
72,[강풍시험 완료] 휴대폰보다 가벼운 초경량! 카본 자동단우산 앵콜,https://www.wadiz.kr/web/campaign/detail/163124?_refer_section_st=REWARD_72
73,[24시간보습|시험완료]한 번으로 끝! 이제 입술에 손댈필요 없어요,https://www.wadiz.kr/web/campaign/detail/146846?_refer_section_st=REWARD_73
74,내 차에도 이제 간편하고 쉽게 무선으로 애플카플레이+안드로이드오토를!,https://www.wadiz.kr/web/campaign/detail/159059?_refer_section_st=REWARD_74
75,[누적 10억] 스탠팬 원조의 귀환 I 단 5만원대 한정판 <쿠자팬>,https://www.wadiz.kr/web/campaign/detail/161163?_refer_section_st=REWARD_75
76,쏙~ 뽁~ 톡! 이제 단 6초면 끝! 쉽고 간편하게 미니 자동 와인오프너,https://www.wadiz.kr/web/campaign/detail/157632?_refer_section_st=REWARD_76
77,"[와디즈최초공개] 고구마계의 명품, 카스테라 식감의 이치하루카 /한정수량",https://www.wadiz.kr/web/campaign/detail/156778?_refer_section_st=REWARD_77
78,"맛집 사장님, 죄송합니다! 요거 너무 맛있어서 맛집 안가도 된다네요.",https://www.wadiz.kr/web/campaign/detail/149148?_refer_section_st=REWARD_78
79,평점 만점ㅣ백화점 브랜드 출신 디자이너들이 개발한 캐시미어 맥코트,https://www.wadiz.kr/web/campaign/detail/159372?_refer_section_st=REWARD_79
80,지저분한 캠핑 박스! 이제는 깔끔하게 정리하자!,https://www.wadiz.kr/web/campaign/detail/160586?_refer_section_st=REWARD_80
81,[와디즈평점5.0 귀환]르꼬르동셰프가 블렌딩한 극찬의 맛! '트러플버터',https://www.wadiz.kr/web/campaign/detail/161864?_refer_section_st=REWARD_81
82,"큰컵만 20년, 오직 큰컵만을 위한 노와이어 밀착브라 [27개 사이즈]",https://www.wadiz.kr/web/campaign/detail/160197?_refer_section_st=REWARD_82
83,[6만원대]물온도는 올리고 가격은 내리고! 100도에서 끓어야 진짜 가습,https://www.wadiz.kr/web/campaign/detail/156624?_refer_section_st=REWARD_83
84,[카스] 오프너 냉장고 피규어&950ml 자이언트 잔으로 즐겁게 채워요!,https://www.wadiz.kr/web/campaign/detail/156864?_refer_section_st=REWARD_84
85,빨아도 빨아도 후줄근해지지 않아요. 매번 새것처럼 무지좋은 긴팔티,https://www.wadiz.kr/web/campaign/detail/158486?_refer_section_st=REWARD_85
86,"칼바람 완벽차단! '방풍가공, 이너패딩' 캐시미어 발마칸 [만능코트]",https://www.wadiz.kr/web/campaign/detail/159758?_refer_section_st=REWARD_86
87,[누적 12억 승무원 구두] 더욱 편안해진 피카딜리의 둥근코 펌프스!,https://www.wadiz.kr/web/campaign/detail/161250?_refer_section_st=REWARD_87
88,"[앵콜요청폭주] 녹지 않는 얼음의 귀환, 홈바&홈술에 카빙 없이 즐기세요",https://www.wadiz.kr/web/campaign/detail/161047?_refer_section_st=REWARD_88
89,"[똑같은 하루? 남들보다 3배 더 잘 사는법] 시간관리 문제, 여기서 끝",https://www.wadiz.kr/web/campaign/detail/154945?_refer_section_st=REWARD_89
90,[10269%앵콜] 불편한 손목보호대에 질려서 만든 네임랩 손목보호대!,https://www.wadiz.kr/web/campaign/detail/159846?_refer_section_st=REWARD_90
91,"[5억, 평점 4.8] 역대급 색감과 디테일로 돌아온 화제의 니트 후드티",https://www.wadiz.kr/web/campaign/detail/160869?_refer_section_st=REWARD_91
92,손 안대고 마사지! 12단계 온열/압력조절로 스마트하게 [마사부],https://www.wadiz.kr/web/campaign/detail/158732?_refer_section_st=REWARD_92
93,"[2493% 앵콜] 손씻기, 설거지 어디서든 간편하게 - 워터맨",https://www.wadiz.kr/web/campaign/detail/158552?_refer_section_st=REWARD_93
94,[추위 태우러 왔습니다] 누적 1.6억! 한 손으로 들고다니는 온열매트,https://www.wadiz.kr/web/campaign/detail/161981?_refer_section_st=REWARD_94
95,[만족도4.6/앵콜] 오직 '나'를 위한 에어홀 리클라이너 의자,https://www.wadiz.kr/web/campaign/detail/162136?_refer_section_st=REWARD_95
96,"운동후, 모든일상, 발을 돕는 똑똑한 신발탄생 [리커버리 슈즈]",https://www.wadiz.kr/web/campaign/detail/161753?_refer_section_st=REWARD_96
97,4.9점앵콜 | 세라마이드 폭탄 아직도 안써보셨어요? 보습끝판왕 세라밤!,https://www.wadiz.kr/web/campaign/detail/159349?_refer_section_st=REWARD_97
98,[리얼리뷰] 울 엄마 미간 주름이 다려졌어요! 콜라겐 덩어리 그 잡채..,https://www.wadiz.kr/web/campaign/detail/158542?_refer_section_st=REWARD_98
99,"[모공48%수축] 유럽 시험 완료, 방치 모공 잡는 항산화 결케어ㅣ플랜지",https://www.wadiz.kr/web/campaign/detail/158833?_refer_section_st=REWARD_99
100,"[1일진정, 시험완료]사용 후 단 1일! 하루면 진정되는 하루 진정 크림",https://www.wadiz.kr/web/campaign/detail/152083?_refer_section_st=REWARD_100
101,[다시돌아온앵콜!] 이렇게 촉촉한 콘돔 보셨어요? 올랑 노콘핏,https://www.wadiz.kr/web/campaign/detail/159986?_refer_section_st=REWARD_101
102,[당일 로스팅 당일 배송] 두 번 씻어낸 깨끗한 원두로 만든 드립백 커피,https://www.wadiz.kr/web/campaign/detail/143289?_refer_section_st=REWARD_102
103,[400병 한정] 진짜 종주국 그리스에서 온 1% 희귀 품종 올리브 오일,https://www.wadiz.kr/web/campaign/detail/158112?_refer_section_st=REWARD_103
104,[순살가득]1팩을 드시면 게4마리를 드시는거에요! 바른씨 순살게장&연어장,https://www.wadiz.kr/web/campaign/detail/157633?_refer_section_st=REWARD_104
105,[쓱- 뿌리면 끝] 자동 세차 후 3분이면 세라믹코팅 완성! C1,https://www.wadiz.kr/web/campaign/detail/162254?_refer_section_st=REWARD_105
106,"아들딸 건강위해 아빠가 만든 올인원 홈트기구 [필라테스,웨이트,유산소]",https://www.wadiz.kr/web/campaign/detail/156087?_refer_section_st=REWARD_106
107,[집꾸하고 싶은데 귀찮아? 이것만 깔면 돼!] 빨아쓰는 규조토 발매트,https://www.wadiz.kr/web/campaign/detail/121852?_refer_section_st=REWARD_107
108,"""화분이겠지?"" 아닙니다! 세상에 없던 물이 흐르는 ""미니가든"" 입니다",https://www.wadiz.kr/web/campaign/detail/150634?_refer_section_st=REWARD_108
109,"[4.8 앵콜] 세계가 인정한 프리미엄 와이퍼, 레인엑스 한국상륙",https://www.wadiz.kr/web/campaign/detail/161433?_refer_section_st=REWARD_109
110,"1리터 괴물 흡수력으로 우리집 바닥, 욕실을 보송보송하게! 괴수 밀대!",https://www.wadiz.kr/web/campaign/detail/139221?_refer_section_st=REWARD_110
111,신고 걸으면 마사지+스트레칭 효과! 특허완료 30년 지압 전문 칸토스,https://www.wadiz.kr/web/campaign/detail/159463?_refer_section_st=REWARD_111
112,"[하루10분/90일] ""영어직감력""을 온몸에 붙여주는 원어민 챌린지!",https://www.wadiz.kr/web/campaign/detail/152554?_refer_section_st=REWARD_112
113,"당신의 마지막 옷걸이가 될거예요ㅣ옷걸이 끝판왕, 옷태를 살리는 3D옷걸이",https://www.wadiz.kr/web/campaign/detail/159156?_refer_section_st=REWARD_113
114,[한정수량/1차 앵콜]ㅣ술장고+스피커 진로 두꺼비와 제대로 홈술!,https://www.wadiz.kr/web/campaign/detail/161111?_refer_section_st=REWARD_114
115,"[2022년 첫 출하] 활새우의 계절, 지금만 만나는 <증도 활새우>",https://www.wadiz.kr/web/campaign/detail/163022?_refer_section_st=REWARD_115
116,10g에 100만원 원료? 콜라겐을 한 알에 압축! 탱글탱글 젤리피부,https://www.wadiz.kr/web/campaign/detail/159605?_refer_section_st=REWARD_116
117,당신의 운동과 일상을 함께할 단 하나의 스포츠 워치 | 순토,https://www.wadiz.kr/web/campaign/detail/158862?_refer_section_st=REWARD_117
118,[와디즈 1등 육포] 200시간 자연건조! 육즙가득한 남아공 전통 소시지,https://www.wadiz.kr/web/campaign/detail/158998?_refer_section_st=REWARD_118
119,[앵콜] 딸기씨만 쏙 빠지는 '분홍밤' 피부결은 살리고 블랙헤드는 쏘옥!,https://www.wadiz.kr/web/campaign/detail/148815?_refer_section_st=REWARD_119
120,[ 평점 5.0 / 앵콜 ] 우리민트 메탈 코인 코리아 판타지 시즌 2,https://www.wadiz.kr/web/campaign/detail/160044?_refer_section_st=REWARD_120
121,찹쌀떡처럼 쫀득! 마시멜로처럼 포근! 나만의 애착템! [양털애착베개],https://www.wadiz.kr/web/campaign/detail/162373?_refer_section_st=REWARD_121
122,[USGA인증/국제특허] 내구성과 기능성 완성! 36홀 티 1개로 끝!,https://www.wadiz.kr/web/campaign/detail/116491?_refer_section_st=REWARD_122
123,민망한 하체라인 완벽커버! 사계절 내내 사용하는 레깅스 힙 커버,https://www.wadiz.kr/web/campaign/detail/162760?_refer_section_st=REWARD_123
124,세계적인 비보이 홍텐의 Red Bull BC One 마지막 배틀,https://www.wadiz.kr/web/campaign/detail/162142?_refer_section_st=REWARD_124
125,"누적2억ㅣ캐시미어를 뛰어넘는 알파카100%코트, 1년을 기다린 귀한 원단",https://www.wadiz.kr/web/campaign/detail/161958?_refer_section_st=REWARD_125
126,"21억 괴물메이커ㅣ피부도 산림욕이 필요해요.맑고 청량한 곤약피부,녹당고밤",https://www.wadiz.kr/web/campaign/detail/158743?_refer_section_st=REWARD_126
127,[5억숯카마] 에스테틱급 모공축소효과! 한번 세안으로 모공부피 96%감소,https://www.wadiz.kr/web/campaign/detail/160535?_refer_section_st=REWARD_127
128,"[재 걱정은 zero, 기능은 pro] 완벽주의자의 360 인센스 홀더",https://www.wadiz.kr/web/campaign/detail/160971?_refer_section_st=REWARD_128
129,"[만족도5.0]""항공조종사들이 받는 영어회화훈련""_이미지영어시스템",https://www.wadiz.kr/web/campaign/detail/156609?_refer_section_st=REWARD_129
130,"역대급 모공시험ㅣ쫜득한 랩핑기술로 쫀쫀하게 닫아야, 매끈 피부가 완성되죠",https://www.wadiz.kr/web/campaign/detail/156381?_refer_section_st=REWARD_130
131,[계면활성제 NO] 99.5%천연오일로 만든 친환경 생분해 시트,https://www.wadiz.kr/web/campaign/detail/147380?_refer_section_st=REWARD_131
132,[후기검증] 제주도 진짜 고당도 제철귤 3회 구독 아일랜드박스니까!,https://www.wadiz.kr/web/campaign/detail/160621?_refer_section_st=REWARD_132
133,시각장애인의 스포츠활동 활성화를 위한 나만의 업싸이클링 볼마커,https://www.wadiz.kr/web/campaign/detail/157943?_refer_section_st=REWARD_133
134,고양이의 애착 장소가 될 거예요! 창문 맛집 [ 캣 웨이브 창문 선반 ],https://www.wadiz.kr/web/campaign/detail/155470?_refer_section_st=REWARD_134
135,[앵콜] 20초 설치! 무게는 빼고 캠핑의 멋은 더한 로스트브릭 화로대,https://www.wadiz.kr/web/campaign/detail/162219?_refer_section_st=REWARD_135
136,[인생 단 하루 투자로 퇴사각!!] 블로그 비밀 치트키로 각잡고 수익화,https://www.wadiz.kr/web/campaign/detail/161395?_refer_section_st=REWARD_136
137,"[예쁜데 미치게 시원해] 케틀벨괄사 유광버전 ""매일 안마받고 온 컨디션""",https://www.wadiz.kr/web/campaign/detail/154834?_refer_section_st=REWARD_137
138,나에게 맞는 티높이로 정확하게 꽂고 티샷하세요~! 티높이 조절 볼마커 !,https://www.wadiz.kr/web/campaign/detail/158231?_refer_section_st=REWARD_138
139,"[피부결 치트키, 고기능성 레티날 크림] 좋아보이는 피부의 제 1원칙",https://www.wadiz.kr/web/campaign/detail/157409?_refer_section_st=REWARD_139
140,[해외8억] 스캐너 끝판왕 시저 렌즈프로ㅣ언제 어디서나 빠르고 쉬운 스캔,https://www.wadiz.kr/web/campaign/detail/160498?_refer_section_st=REWARD_140
141,[평점4.9]펀딩때마다 평점 최고점인 코끼리백! 최고의 수납 가방!,https://www.wadiz.kr/web/campaign/detail/163518?_refer_section_st=REWARD_141
142,닿는 순간 물기 순삭! 고급 뱀부사의 극강의 부드러움까지! 백설기수건,https://www.wadiz.kr/web/campaign/detail/161945?_refer_section_st=REWARD_142
143,[4.8앵콜] 건조한 계절 가습 필수! 7만원대 가열살균 스마트 가습기,https://www.wadiz.kr/web/campaign/detail/162755?_refer_section_st=REWARD_143
144,버디를 잡는 퍼팅전용 거리측정기~!! 라이다센서로 정확한 거리측정~!!,https://www.wadiz.kr/web/campaign/detail/150761?_refer_section_st=REWARD_144
145,IN&OUTDOOR 방탈출 추리게임 <전설바위:검은 그림자의 저주>,https://www.wadiz.kr/web/campaign/detail/158984?_refer_section_st=REWARD_145
146,삼성페이 안부럽다! 결제는 기본! 매일 교체할수 있는 애플워치스마트스트랩,https://www.wadiz.kr/web/campaign/detail/152656?_refer_section_st=REWARD_146
147,누적1.4억ㅣ몽골 퓨어 캐시미어 100% 코트를 30만원대로 만나보세요,https://www.wadiz.kr/web/campaign/detail/153771?_refer_section_st=REWARD_147
148,5.0앵콜 20분 입기만 해도 3시간 운동 효과의 누적5억 EMS레깅스,https://www.wadiz.kr/web/campaign/detail/157098?_refer_section_st=REWARD_148
149,"조선 최고의 칼, 환도의 날카로움이 40년 대장장이 손에서 되살아나다!",https://www.wadiz.kr/web/campaign/detail/158251?_refer_section_st=REWARD_149
150,[하루 10분/5.0] 바로 부수입 장착시켜주는 타로마스터 올인원 키트,https://www.wadiz.kr/web/campaign/detail/159476?_refer_section_st=REWARD_150
151,"[1.2억앵콜]건조하지 않은 컨벡션히터l연기X, 소음X! 조용하고 따뜻해",https://www.wadiz.kr/web/campaign/detail/161932?_refer_section_st=REWARD_151
152,[평점 5점] 하루 30분 매출 2배 높이는 온라인 마케팅의 정석,https://www.wadiz.kr/web/campaign/detail/158096?_refer_section_st=REWARD_152
153,[해외요청폭주] 출시전부터 난리난 그 효소I 고구마가 통째로 #달도효소,https://www.wadiz.kr/web/campaign/detail/159641?_refer_section_st=REWARD_153
154,[누적 3.7억 이탈리안 깃털 로퍼] 가벼움 끝판왕 헤이두드 마지막 펀딩,https://www.wadiz.kr/web/campaign/detail/162070?_refer_section_st=REWARD_154
155,[1만원대] 적수가 없습니다. 압도적인 기미/주름 개선 효과가 입증합니다,https://www.wadiz.kr/web/campaign/detail/137447?_refer_section_st=REWARD_155
156,"[홈카페족 필수템] 3초면 끝! 티믈리에가 된 승무원, 나라별 밀크티",https://www.wadiz.kr/web/campaign/detail/138508?_refer_section_st=REWARD_156
157,캠핑 만능 살림꾼ㅣ수납부터 조리까지 5 in 1 멀티 캠핑팟,https://www.wadiz.kr/web/campaign/detail/160546?_refer_section_st=REWARD_157
158,"[5.0점앵콜] 임상완료, 속건조 잡는 유수분 밸런스크림!",https://www.wadiz.kr/web/campaign/detail/161466?_refer_section_st=REWARD_158
159,[만점앵콜]각질탈락 85.1%로 매끈촉촉 꿀피부 가능 #꿀결클렌저,https://www.wadiz.kr/web/campaign/detail/162843?_refer_section_st=REWARD_159
160,앵콜로 돌아온 쫄깃하고 고소한 전통 초벌 방식의 한입 막창!,https://www.wadiz.kr/web/campaign/detail/160632?_refer_section_st=REWARD_160
161,꾸덕한데 부드럽다. 칼로리 반으로 줄인 밀크베이스 잼들. 퍼먹어도괜찮아요,https://www.wadiz.kr/web/campaign/detail/156136?_refer_section_st=REWARD_161
162,"까는게 제일 쉬웠어요,톡하면 훌렁 벗겨지는 실속 칼집밤",https://www.wadiz.kr/web/campaign/detail/160982?_refer_section_st=REWARD_162
163,"머그 하나로 바뀌는 나만의 데스크 테리어, 여기에 소재도 남다른 리트컵",https://www.wadiz.kr/web/campaign/detail/160094?_refer_section_st=REWARD_163
164,숨숨집과 스크래쳐를 한번에! 펫트리움 오두막 텐트 스크래쳐,https://www.wadiz.kr/web/campaign/detail/156491?_refer_section_st=REWARD_164
165,극강의 품질과 가격 - 하이드소울 풀그레인레더 스마트 워치 스트랩,https://www.wadiz.kr/web/campaign/detail/160388?_refer_section_st=REWARD_165
